Date,shock,Price,simple_return,log_return,loss_return
2015-02-10,-0.011286658856650603,594.3233610670908,-0.011223203480012489,-0.01128665885665034,0.01128665885665034
2015-02-11,-0.007983707823057053,589.5973476578474,-0.007951922671789236,-0.007983707823057221,0.007983707823057221
2015-02-12,0.003530757980432276,591.6827525619043,0.0035369984487567674,0.0035307579804322825,-0.0035307579804322825
2015-02-13,9.122816847251768e-4,592.2227801914387,9.126979402325208e-4,9.122816847252434e-4,-9.122816847252434e-4
2015-02-16,-0.008066718365473102,587.4647026511748,-0.00803426970290777,-0.008066718365473137,0.008066718365473137
2015-02-17,-0.006102913239660967,583.8903745406834,-0.0060843282913182195,-0.006102913239661067,0.006102913239661067
2015-02-18,0.0037683121951004503,586.0948066452485,0.003775421210358454,0.0037683121951004694,-0.0037683121951004694
2015-02-19,-0.009356945841457487,580.636326458463,-0.009313305842154174,-0.009356945841457407,0.009356945841457407
2015-02-20,-0.0065873420009241665,576.8240465791405,-0.0065656930260894475,-0.006587342000924205,0.006587342000924205
2015-02-23,-0.006041619008572734,573.3496016593947,-0.006023405127353887,-0.006041619008572599,0.006041619008572599
2015-02-24,-4.984989789535544e-4,573.0638586955891,-4.983747489812895e-4,-4.984989789536027e-4,4.984989789536027e-4
2015-02-25,-0.005605915473821581,569.8602989748063,-0.005590231650753341,-0.005605915473821569,0.005605915473821569
2015-02-26,-0.012848028076562462,562.5855510079754,-0.012765844505957635,-0.012848028076562637,0.012848028076562637
2015-02-27,0.012826505941276484,569.8480344963369,0.01290911840048059,0.012826505941276569,-0.012826505941276569
2015-03-02,0.011916704335837646,576.6793676869985,0.011987991143462384,0.011916704335837556,-0.011916704335837556
2015-03-03,0.0043611837721005695,579.1998645671356,0.00437070757403113,0.004361183772100488,-0.004361183772100488
2015-03-04,-0.015480636992611919,570.3025276259095,-0.015361427868902378,-0.015480636992611905,0.015480636992611905
2015-03-05,-0.0013233416359840547,569.5483216921182,-0.0013224664055602187,-0.001323341635984124,0.001323341635984124
2015-03-06,0.004875515772511505,572.3319438004415,0.004887420438801859,0.00487551577251159,-0.00487551577251159
2015-03-09,0.00497767778450134,575.1879299950134,0.004990087003719168,0.0049776777845013075,-0.0049776777845013075
2015-03-10,2.2464813802113744e-4,575.3171594075291,2.2467337330378534e-4,2.2464813802117612e-4,-2.2464813802117612e-4
2015-03-11,-0.003989174649817872,573.0266903576006,-0.003981228462379249,-0.003989174649817845,0.003989174649817845
2015-03-12,3.586792371921512e-4,573.2322599983659,3.5874357028120585e-4,3.586792371921916e-4,-3.586792371921916e-4
2015-03-13,-0.005870508768440187,569.8769533044965,-0.005853311001510875,-0.005870508768440179,0.005870508768440179
2015-03-16,0.02478405602831957,584.1772938748896,0.025093733809502083,0.024784056028319307,-0.024784056028319307
2015-03-17,0.003918878012929535,586.4711050750279,0.003926566855968039,0.0039188780129295366,-0.0039188780129295366
2015-03-18,0.010681949205643335,592.7693384467899,0.010739204910966915,0.010681949205643262,-0.010681949205643262
2015-03-19,6.670720226841592e-4,593.1648902044604,6.672945647070438e-4,6.670720226842183e-4,-6.670720226842183e-4
2015-03-20,-0.02434031998317951,578.9013606081165,-0.024046483249248518,-0.024340319983179592,0.024340319983179592
2015-03-23,0.0014793815789058207,579.7584104125408,0.0014804764036553397,0.001479381578906046,-0.001479381578906046
2015-03-24,0.015869750062333106,589.0324249922851,0.015996343327119966,0.01586975006233307,-0.01586975006233307
2015-03-25,0.015666495194090798,598.3331634048056,0.015789858109495958,0.015666495194090656,-0.015666495194090656
2015-03-26,0.0029583804610248663,600.1058814388988,0.0029627607869928685,0.0029583804610249804,-0.0029583804610249804
2015-03-27,0.014030354260276726,608.5849224318823,0.014129241614251331,0.014030354260276556,-0.014030354260276556
2015-03-30,0.016007193885313888,618.4050459076548,0.016135995345615273,0.016007193885313974,-0.016007193885313974
2015-03-31,0.018768368127164134,630.12110116536,0.01894560100250975,0.018768368127164113,-0.018768368127164113
2015-04-01,-1.2130758072140496e-4,630.0446673351114,-1.2130022325418377e-4,-1.2130758072124547e-4,1.2130758072124547e-4
2015-04-02,0.022147069601091897,644.1539736239929,0.022394136511875162,0.022147069601091713,-0.022147069601091713
2015-04-03,-0.012400090574993736,636.2157252230506,-0.01232352624680999,-0.01240009057499367,0.01240009057499367
2015-04-06,-0.010111557480054326,629.8150084912479,-0.010060607555021805,-0.010111557480054255,0.010111557480054255
2015-04-07,-0.0026782607927280004,628.1304564890767,-0.0026746774520453043,-0.0026782607927280894,0.0026782607927280894
2015-04-08,1.628572230609881e-5,628.1406861305614,1.6285854919306786e-5,1.6285722306211368e-5,-1.6285722306211368e-5
2015-04-09,-0.01879397160046626,616.44567004869,-0.018618466117701238,-0.018793971600466444,0.018793971600466444
2015-04-10,-0.021243704401328462,603.4882000853027,-0.021019646325626473,-0.02124370440132827,0.02124370440132827
2015-04-13,-0.0021743382368359554,602.1774381526851,-0.002171976075807769,-0.002174338236836002,0.002174338236836002
2015-04-14,0.013217426560765645,610.1895070418154,0.013305162866461995,0.0132174265607654,-0.0132174265607654
2015-04-15,-0.00811412433496619,605.2583864316374,-0.00808129368543875,-0.008114124334966099,0.008114124334966099
2015-04-16,-5.554699276690504e-4,604.9222769575,-5.553156828094208e-4,-5.554699276689108e-4,5.554699276689108e-4
2015-04-17,-0.0031582487022877165,603.0147956969415,-0.0031532666810557552,-0.0031582487022877295,0.0031582487022877295
2015-04-20,0.006761076119862743,607.1056382977387,0.006783983792751025,0.006761076119862547,-0.006761076119862547
2015-04-21,0.01441342538106278,615.9194763254169,0.014517799657389752,0.014413425381062935,-0.014413425381062935
2015-04-22,0.005983586985658323,619.6159320917056,0.006001524401114677,0.005983586985658506,-0.005983586985658506
2015-04-23,0.011675926333733471,626.8929221994106,0.011744356028966507,0.011675926333733346,-0.011675926333733346
2015-04-24,0.006681029975769346,631.0952348614064,0.006703397842253933,0.006681029975769325,-0.006681029975769325
2015-04-27,-0.012280427761076488,623.3925086090507,-0.012205331029075728,-0.012280427761076466,0.012280427761076466
2015-04-28,-0.0042213051565124565,620.7665250363831,-0.004212407971547205,-0.004221305156512424,0.004221305156512424
2015-04-29,-0.02789317890691924,603.690630893931,-0.027507756062476574,-0.027893178906919273,0.027893178906919273
2015-04-30,-0.018113043999049328,592.8543908444524,-0.017949988777252623,-0.01811304399904927,0.01811304399904927
2015-05-01,9.258749384438819e-4,593.4035540560784,9.263036929587631e-4,9.258749384438009e-4,-9.258749384438009e-4
2015-05-04,-0.011478967713719269,586.630840068479,-0.011413335733003405,-0.011478967713719248,0.011478967713719248
2015-05-05,0.01557577736122434,595.8396020665069,0.015697712034629774,0.015575777361224131,-0.015575777361224131
2015-05-06,0.006734977133153482,599.8661121680134,0.006757708093825254,0.006734977133153568,-0.006734977133153568
2015-05-07,0.0038505717789038643,602.1803924824151,0.00385799475492532,0.0038505717789037467,-0.0038505717789037467
2015-05-08,-0.01547772495597009,592.931768455751,-0.015358560561126389,-0.015477724955969939,0.015477724955969939
2015-05-11,0.008641449135504953,598.0777605653325,0.008678894239355417,0.008641449135504822,-0.008641449135504822
2015-05-12,0.003162041863156107,599.9719005784565,0.0031670463909803104,0.003162041863156205,-0.003162041863156205
2015-05-13,-0.011032957786192451,593.388818139441,-0.010972317924670238,-0.01103295778619255,0.01103295778619255
2015-05-14,0.004823828330163991,596.2581389226996,0.0048354817204936396,0.004823828330164211,-0.004823828330164211
2015-05-15,0.0026667719162667605,597.8503454646653,0.002670330915469865,0.002666771916266655,-0.002666771916266655
2015-05-18,0.002699700654544407,599.4665430768895,0.002703348127980121,0.0026997006545444887,-0.0026997006545444887
2015-05-19,-0.001404835630988716,598.6249823832196,-0.0014038493113399664,-0.001404835630988619,0.001404835630988619
2015-05-20,-0.0021044557930831533,597.3665272172381,-0.002102242978519575,-0.0021044557930831034,0.0021044557930831034
2015-05-21,-0.010863630717284902,590.912080702926,-0.010804834586864653,-0.01086363071728483,0.01086363071728483
2015-05-22,-0.018401661320257466,580.1377535165637,-0.018233384522356566,-0.018401661320257452,0.018401661320257452
2015-05-25,-0.007003521917655526,576.0889405689403,-0.006979054410924279,-0.0070035219176556585,0.0070035219176556585
2015-05-26,0.004283397585314765,578.5618509941972,0.004292584445059422,0.004283397585314976,-0.004283397585314976
2015-05-27,-1.2767342910034616e-6,578.5611123249141,-1.276733476052172e-6,-1.2767342910770501e-6,1.2767342910770501e-6
2015-05-28,-0.011459557637939764,571.9689019598762,-0.011394147004708755,-0.011459557637939858,0.011459557637939858
2015-05-29,-0.013751365489942116,564.1573811750125,-0.013657247374983639,-0.013751365489942016,0.013751365489942016
2015-06-01,5.751603978542959e-4,564.4819554910201,5.753258343117462e-4,5.75160397854137e-4,-5.75160397854137e-4
2015-06-02,-0.011511179012279,558.0213585357008,-0.011445178880340912,-0.01151117901227893,0.01151117901227893
2015-06-03,0.008198302118596084,562.6149904839083,0.008232000223542757,0.008198302118596016,-0.008198302118596016
2015-06-04,-0.00813857153096383,558.0546904748157,-0.008105543020050399,-0.008138571530963715,0.008138571530963715
2015-06-05,0.004267451949002852,560.4412506950322,0.004276570488433329,0.004267451949002581,-0.004267451949002581
2015-06-08,-0.02431240444173663,546.9798785743525,-0.024019238598132375,-0.02431240444173657,0.02431240444173657
2015-06-09,-0.002137373064191898,545.8120270270504,-0.002135090508897708,-0.002137373064191794,0.002137373064191794
2015-06-10,0.006694714212616477,549.4783413316179,0.00671717390424198,0.0066947142126163855,-0.0066947142126163855
2015-06-11,-0.009386298152886068,544.344903469531,-0.00934238435976642,-0.009386298152886104,0.009386298152886104
2015-06-12,-0.00541615561689196,541.4046164767434,-0.005401514690496545,-0.005416155616891922,0.005416155616891922
2015-06-15,0.005741519512661669,544.5220424637203,0.005758033626059422,0.00574151951266187,-0.00574151951266187
2015-06-16,0.001262010169292848,545.209668623053,0.0012628068392264158,0.001262010169292779,-0.001262010169292779
2015-06-17,2.519073084681229e-4,545.3470282234438,2.519390397783816e-4,2.519073084679581e-4,-2.519073084679581e-4
2015-06-18,-0.008947986092655808,540.4890376288326,-0.008908072004053635,-0.008947986092655583,0.008947986092655583
2015-06-19,-0.0022532388880457553,539.2725577352672,-0.002250702250876757,-0.002253238888045865,0.002253238888045865
2015-06-22,0.0034527167302515955,541.137731222444,0.0034586842227051218,0.0034527167302516636,-0.0034527167302516636
2015-06-23,0.002516986782587653,542.5014832924852,0.002520157053104377,0.0025169867825875136,-0.0025169867825875136
2015-06-24,0.004266199452422255,544.8208467391904,0.004275312636250916,0.004266199452422352,-0.004266199452422352
2015-06-25,-0.009697917916047905,539.5627563630422,-0.009651044756489036,-0.009697917916047892,0.009697917916047892
2015-06-26,0.0015451236152224216,540.3970919295951,0.001546317933759589,0.001545123615222383,-0.001545123615222383
2015-06-29,0.017224709858992663,549.7859026874717,0.017373910589251862,0.01722470985899261,-0.01722470985899261
2015-06-30,-0.014539253682073833,541.8502549676232,-0.014434069118646642,-0.014539253682073898,0.014539253682073898
2015-07-01,0.016279120083308837,550.7432893283434,0.016412346915388287,0.016279120083308826,-0.016279120083308826
2015-07-02,-0.010898553846742919,544.7735736570731,-0.010839379774469138,-0.010898553846742903,0.010898553846742903
2015-07-03,0.006075381401286789,548.093355152599,0.006093873961690255,0.006075381401286679,-0.006075381401286679
2015-07-06,0.010559074471312529,553.9113761090363,0.010615018229545026,0.010559074471312737,-0.010559074471312737
2015-07-07,0.02026544371825839,565.2511506175329,0.020472182008885786,0.020265443718258377,-0.020265443718258377
2015-07-08,-0.010532381602690363,559.3289519721137,-0.010477110287965274,-0.010532381602690478,0.010532381602690478
2015-07-09,-0.014236954788686982,551.4222283554919,-0.014136088591058638,-0.014236954788686888,0.014236954788686888
2015-07-10,-5.024603251393609e-4,551.1452301594729,-5.02334113089864e-4,-5.024603251392993e-4,5.024603251392993e-4
2015-07-13,0.0014062266170173977,551.9208104449784,0.0014072158172921956,0.0014062266170174146,-0.0014062266170174146
2015-07-14,-0.0038047279010251364,549.8248916670165,-0.0037974990946113563,-0.0038047279010252548,0.0038047279010252548
2015-07-15,-0.004324510635989522,547.4523019174339,-0.004315173404370709,-0.004324510635989485,0.004324510635989485
2015-07-16,-0.0035822327782160978,545.4947087076598,-0.0035758242369567927,-0.003582232778216123,0.003582232778216123
2015-07-17,-0.014832227553752648,537.4635145430847,-0.014722771891962028,-0.014832227553752719,0.014832227553752719
2015-07-20,0.00209633240687063,538.5913985229503,0.002098531247882951,0.002096332406870801,-0.002096332406870801
2015-07-21,-0.008512311743384154,534.0261984056602,-0.008476184598955272,-0.008512311743384222,0.008512311743384222
2015-07-22,0.0045009390666430815,536.4352351815991,0.004511083507009683,0.004500939066643223,-0.004500939066643223
2015-07-23,-0.0016242949976732917,535.5646133772548,-0.0016229765445022748,-0.001624294997673096,0.001624294997673096
2015-07-24,-0.0023799893534700444,534.2914909092322,-0.0023771594243210403,-0.0023799893534700747,0.0023799893534700747
2015-07-27,-0.007754411737577308,530.1643969741332,-0.007724423849752249,-0.007754411737577466,0.007754411737577466
2015-07-28,-0.006117764128637829,526.9308772845095,-0.006099088713008127,-0.006117764128637891,0.006117764128637891
2015-07-29,-3.433602081636568e-5,526.91278488555065,-3.4335431341792066e-5,-3.4336020816208056e-5,3.4336020816208056e-5
2015-07-30,0.007570971157970835,530.9171657813766,0.007599703424724824,0.007570971157970693,-0.007570971157970693
2015-07-31,-0.006530146790559753,527.4614940569626,-0.006508871716980891,-0.006530146790559706,0.006530146790559706
2015-08-03,-0.004404947026438091,525.1431639265163,-0.004395259476885904,-0.004404947026437966,0.004404947026437966
2015-08-04,-0.004678454086007914,522.6920439424849,-0.004667527166695384,-0.004678454086007918,0.004678454086007918
2015-08-05,-0.009445883952366438,517.7780008308542,-0.009401411727191777,-0.009445883952366495,0.009445883952366495
2015-08-06,-3.1962881919702263e-4,517.6125305057935,-3.1957774334789857e-4,-3.1962881919701315e-4,3.1962881919701315e-4
2015-08-07,0.012063956096568771,523.8948036899754,0.012137019129044413,0.012063956096568724,-0.012063956096568724
2015-08-10,7.669282159270202e-4,524.2967475084295,7.672223805677003e-4,7.669282159272597e-4,-7.669282159272597e-4
2015-08-11,0.010664362088108241,529.9179579027123,0.010721429078085931,0.010664362088107993,-0.010664362088107993
2015-08-12,0.011277663861801658,535.9280205400092,0.011341496448022514,0.011277663861801526,-0.011277663861801526
2015-08-13,0.003333204665687783,537.7173587771599,0.003338765969630897,0.0033332046656878323,-0.0033332046656878323
2015-08-14,0.019149602738388092,548.1136573794416,0.01933413238866666,0.019149602738388206,-0.019149602738388206
2015-08-17,-0.01926827299197698,537.653551507922,-0.019083826375591362,-0.019268272991976945,0.019268272991976945
2015-08-18,0.0030514336986238694,539.2966713338241,0.003056094061489434,0.0030514336986237484,-0.0030514336986237484
2015-08-19,0.006112979778135932,542.6034779034158,0.006131702169444253,0.006112979778135845,-0.006112979778135845
2015-08-20,5.818515524391437e-4,542.9192844467468,5.820208608895427e-4,5.818515524391355e-4,-5.818515524391355e-4
2015-08-21,0.011737935291339563,549.3295841170798,0.01180709518702261,0.011737935291339542,-0.011737935291339542
2015-08-24,0.006365674082653344,552.8375907811911,0.006385978045856833,0.0063656740826533885,-0.0063656740826533885
2015-08-25,0.005972906580699645,556.1495191383153,0.005990779954822223,0.005972906580699407,-0.005972906580699407
2015-08-26,-0.010012529890737412,550.6088398507441,-0.009962571389355634,-0.010012529890737306,0.010012529890737306
2015-08-27,0.00912437289777031,555.655790340555,0.00916612688452112,0.009124372897770279,-0.009124372897770279
2015-08-28,0.007538140790031796,559.860228834346,0.007566624098732433,0.007538140790031769,-0.007538140790031769
2015-08-31,-0.003670892162510151,557.8088098807451,-0.003664162674801963,-0.003670892162510105,0.003670892162510105
2015-09-01,0.007510057822351435,562.013756228303,0.0075383290350987675,0.007510057822351578,-0.007510057822351578
2015-09-02,0.017614078504834388,572.0008088049822,0.017770121222125734,0.0176140785048343,-0.0176140785048343
2015-09-03,-0.009053929183947531,566.8453278862189,-0.009013065784878926,-0.009053929183947491,0.009053929183947491
2015-09-04,0.003911163650712782,569.0666939596216,0.003918822232664709,0.003911163650712749,-0.003911163650712749
2015-09-07,-0.022553138666972773,556.3760981948096,-0.022300717823616756,-0.02255313866697286,0.02255313866697286
2015-09-08,0.0015332043725534209,557.2297907366827,0.001534380331295493,0.0015332043725532513,-0.0015332043725532513
2015-09-09,-0.011603329314181914,550.8014372468294,-0.011536270308439067,-0.011603329314182002,0.011603329314182002
2015-09-10,-0.007175070119368385,546.8635425421381,-0.0071493907575382876,-0.0071750701193682214,0.0071750701193682214
2015-09-11,-0.010026885512101218,541.4076031609836,-0.009976783889802054,-0.010026885512101286,0.010026885512101286
2015-09-14,-0.010696205075551572,535.6474571769785,-0.010639204086486331,-0.010696205075551482,0.010696205075551482
2015-09-15,-0.010912068217806516,529.8342105389008,-0.010852747567803633,-0.010912068217806636,0.010912068217806636
2015-09-16,-0.015690358467661633,521.5858013163323,-0.015567906070427129,-0.01569035846766148,0.01569035846766148
2015-09-17,0.0026074004948287675,522.947558945041,0.00261080271984393,0.0026074004948286,-0.0026074004948286
2015-09-18,0.001365151795748167,523.6619492588798,0.0013660840396307883,0.0013651517957481989,-0.0013651517957481989
2015-09-21,-0.012246894067508491,517.287828101514,-0.012172206069940295,-0.012246894067508417,0.012246894067508417
2015-09-22,0.0022216201682071154,518.4383226809749,0.00222408979481159,0.0022216201682069094,-0.0022216201682069094
2015-09-23,-0.0066085256315410595,515.0235056180306,-0.006586737348592164,-0.006608525631541094,0.006608525631541094
2015-09-24,0.01907114117691614,524.9398490428262,0.019254156978516734,0.01907114117691639,-0.01907114117691639
2015-09-25,0.008671666788725114,529.5117468352861,0.008709374608912412,0.008671666788725059,-0.008671666788725059
2015-09-28,-0.006756631658446878,525.9460904813575,-0.006733856945080663,-0.00675663165844695,0.00675663165844695
2015-09-29,0.015561202339672486,534.1944548030416,0.015682908326469347,0.015561202339672476,-0.015561202339672476
2015-09-30,-0.006535803239490617,530.7144496571344,-0.006514491332917816,-0.006535803239490646,0.006535803239490646
2015-10-01,-0.012268943033966943,524.2429248695132,-0.012193986411717428,-0.012268943033966806,0.012268943033966806
2015-10-02,0.002319969485848397,525.460564355471,0.002322662697376021,0.00231996948584825,-0.00231996948584825
2015-10-05,-1.3335973650382607e-4,525.3904937454682,-1.333508444895104e-4,-1.333597365038873e-4,1.333597365038873e-4
2015-10-06,-0.0024460509362437374,524.1069323046605,-0.0024430617913493435,-0.0024460509362437587,0.0024460509362437587
2015-10-07,-0.006190849127743974,520.8722882875761,-0.0061717253058658494,-0.0061908491277437435,0.0061908491277437435
2015-10-08,0.002935445020436112,522.4035265858961,0.0029397576579741624,0.0029354450204358263,-0.0029354450204358263
2015-10-09,0.011037975721964889,528.2017454593627,0.011099118934667418,0.01103797572196497,-0.01103797572196497
2015-10-12,-0.00200985375002458,527.1412033247808,-0.002007835346434783,-0.002009853750024567,0.002009853750024567
2015-10-13,-0.00615642482375977,523.905867404876,-0.006137512870363682,-0.006156424823759802,0.006156424823759802
2015-10-14,0.005557659368855197,526.8256638588663,0.005573131807920628,0.005557659368855293,-0.005557659368855293
2015-10-15,0.009971478474095073,532.105173136966,0.010021359322984758,0.009971478474094936,-0.009971478474094936
2015-10-16,0.006212846819691752,535.4213518579546,0.0062321865834127355,0.006212846819691904,-0.006212846819691904
2015-10-19,0.003909122329551683,537.5184757065001,0.003916772914020594,0.003909122329551725,-0.003909122329551725
2015-10-20,0.005120422658816098,540.2778560569243,0.005133554426752118,0.005120422658816067,-0.005120422658816067
2015-10-21,-0.012851730987402875,533.3787778987742,-0.012769500139245493,-0.012851730987402745,0.012851730987402745
2015-10-22,0.017149295824754284,542.6047315413791,0.017297189211296082,0.01714929582475419,-0.01714929582475419
2015-10-23,-0.003554648255324712,540.6793865684606,-0.00354833797237486,-0.0035546482553246743,0.0035546482553246743
2015-10-26,-0.01365589653654985,533.3461099999917,-0.013563077769639387,-0.013655896536549965,0.013655896536549965
2015-10-27,0.013781891836724416,540.7475139218425,0.01387729990540465,0.013781891836724413,-0.013781891836724413
2015-10-28,0.005083742774181946,543.503534703117,0.005096686920086135,0.00508374277418214,-0.00508374277418214
2015-10-29,0.00736917546398479,547.5235013434834,0.0073963946574189254,0.007369175463984658,-0.007369175463984658
2015-10-30,-0.018734881015361173,537.3612056349957,-0.018560473995275162,-0.018734881015361055,0.018734881015361055
2015-11-02,-0.016763039602850804,528.428477475216,-0.016623321643072342,-0.016763039602850822,0.016763039602850822
2015-11-03,-0.019477467190347486,518.2356169343499,-0.01928900688616697,-0.019477467190347514,0.019477467190347514
2015-11-04,-0.008141241355751594,514.0336634651176,-0.008108191200923542,-0.008141241355751623,0.008141241355751623
2015-11-05,0.015468938939464908,522.0470382291047,0.0155892022906996,0.01546893893946486,-0.01546893893946486
2015-11-06,-1.3839840681497458e-4,521.9747927501762,-1.383888301973446e-4,-1.3839840681504777e-4,1.3839840681504777e-4
2015-11-09,-0.004211944689498288,519.7808873413281,-0.004203086891014118,-0.004211944689498235,0.004211944689498235
2015-11-10,0.006983160572394031,523.4233037276273,0.007007599692497424,0.006983160572394104,-0.006983160572394104
2015-11-11,-0.00632709615573985,520.1220089726163,-0.006307122230707729,-0.006327096155739911,0.006327096155739911
2015-11-12,0.0047858020095202045,522.6171758532695,0.004797272250758766,0.00478580200952033,-0.00478580200952033
2015-11-13,0.004772337161972084,525.1172420575483,0.00478374289975636,0.004772337161971901,-0.004772337161971901
2015-11-16,-3.0338045913912566e-4,524.957955910925,-3.03334443940928e-4,-3.0338045913893343e-4,3.0338045913893343e-4
2015-11-17,0.012019836221485336,531.3059389949824,0.012092364755273088,0.012019836221485317,-0.012019836221485317
2015-11-18,0.01340587884661798,538.476518614842,0.013496140535194323,0.013405878846617996,-0.013405878846617996
2015-11-19,-0.010177635756172402,533.0238952196307,-0.010126018882378407,-0.01017763575617247,0.01017763575617247
2015-11-20,0.013513230253909393,540.2756568571758,0.013604946612303381,0.013513230253909343,-0.013513230253909343
2015-11-23,0.015013933803295373,548.4485196901087,0.015127209100026962,0.015013933803295434,-0.015013933803295434
2015-11-24,-0.0034737937876045764,546.5466279320241,-0.0034677671464210524,-0.0034737937876045486,0.0034737937876045486
2015-11-25,0.01870666375283521,556.8669200890652,0.01888272954146686,0.018706663752835334,-0.018706663752835334
2015-11-26,0.002710967188572074,558.378616191263,0.0027146451830106777,0.002710967188572165,-0.002710967188572165
2015-11-27,-0.0010212519477312972,557.8086620248438,-0.0010207306474356859,-0.0010212519477313094,0.0010212519477313094
2015-11-30,7.031995359731943e-4,558.201050764762,7.034468387312476e-4,7.0319953597322e-4,-7.0319953597322e-4
2015-12-01,0.02367784200656674,571.5757643694711,0.023960387724790255,0.02367784200656662,-0.02367784200656662
2015-12-02,-0.015468522943507793,562.8023622676536,-0.015349499836641578,-0.015468522943507831,0.015468522943507831
2015-12-03,0.020785996790414523,574.6231986935428,0.021003530223754563,0.0207859967904144,-0.0207859967904144
2015-12-04,-0.006033167462242635,571.166837594827,-0.006015004452611938,-0.006033167462242447,0.006033167462242447
2015-12-07,-0.015052999825524297,562.6334509550253,-0.014940269774302184,-0.015052999825524447,0.015052999825524447
2015-12-08,-0.012297450394449377,555.7568629122449,-0.012222145752457503,-0.012297450394449386,0.012297450394449386
2015-12-09,0.008084106491089144,560.267869737752,0.008116871111350399,0.008084106491089102,-0.008084106491089102
2015-12-10,0.009546033899991088,565.6418149377482,0.00959174261146134,0.009546033899991034,-0.009546033899991034
2015-12-11,-0.008737265539402165,560.7211799510201,-0.008699206559313,-0.00873726553940201,0.00873726553940201
2015-12-14,-0.012279899868124321,553.8776847227529,-0.0122048095790942,-0.012279899868124345,0.012279899868124345
2015-12-15,0.011129544456470792,560.0765221711081,0.011191708240526177,0.011129544456470667,-0.011129544456470667
2015-12-16,-0.007581795146355921,555.8461937201112,-0.007553125838230534,-0.007581795146355732,0.007581795146355732
2015-12-17,-0.0013855209371230585,555.0765904547258,-0.0013845615461260952,-0.0013855209371231067,0.0013855209371231067
2015-12-18,-0.011439887943563484,548.7627600738313,-0.01137470123847617,-0.011439887943563523,0.011439887943563523
2015-12-21,0.007129763810528699,552.6892899231141,0.007155241089527475,0.007129763810528673,-0.007129763810528673
2015-12-22,-0.013858002368871119,545.0829465256603,-0.013762422279816389,-0.013858002368871058,0.013858002368871058
2015-12-23,0.016996423387392504,554.4265863651698,0.017141684396962953,0.01699642338739246,-0.01699642338739246
2015-12-24,-0.013020711548867666,547.2543528318645,-0.012936308809298969,-0.013020711548867666,0.013020711548867666
2015-12-25,-0.006326507942446462,543.8030726093692,-0.0063065377271757095,-0.00632650794244666,0.00632650794244666
2015-12-28,0.005098274983875915,546.5826096120231,0.005111293302034303,0.005098274983875995,-0.005098274983875995
